Id,Name,Short description,Gender,Country,Occupation,Birth year,Death year,Manner of death,Age of death
Q155394,Paul of Greece,King of Greece,Male,Greece,Sovereign,1901,1964,natural causes,63
Q155402,Ahmed Sékou Touré,President of Guinea (1922-1984),Male,France; Guinea,Politician,1922,1984,natural causes,62
Q155407,Jean-Michel Basquiat,American artist (1960-1988),Male,United States of America,Artist,1960,1988,accident,28
Q155422,Grand Duchess Maria Nikolaevna of Russia,third daughter of Nicholas II of Russia and Alexandra Fyodorovna,Female,Russian Empire,Politician,1899,1918,homicide,19
Q155423,Néstor Almendros,Spanish cinematographer and film director,Male,Spain,Artist,1930,1992,natural causes,62
Q155467,Toru Takemitsu,Japanese composer and writer on aesthetics and music theory,Male,Japan,Artist,1930,1996,natural causes,66
Q155493,Philippe Léotard,French singer and actor,Male,France,Artist,1940,2001,natural causes,61
Q155538,Pina Bausch,"German dancer, choreographer, dance teacher and ballet director",Female,Germany,Artist,1940,2009,natural causes,69
Q155566,Princess Alice of the United Kingdom,"British princess, third child and second daughter of Queen Victoria and Prince Albert (1843-1878)",Female,United Kingdom of Great Britain and Ireland,Politician,1843,1878,natural causes,35
Q155585,Maria Alexandrovna,wife of Alexander II of Russia,Female,Russian Empire,Artist,1824,1880,natural causes,56
Q155626,John Singer Sargent,American painter (1856–1925),Male,United States of America; United Kingdom,Artist,1856,1925,natural causes,69
Q155759,Igor Tamm,Russian physicist,Male,Soviet Union; Russian Empire,Researcher,1895,1971,natural causes,76
Q155790,Eugene Wigner,Hungarian-American mathematician and Nobel Prize-winning physicist,Male,United States of America; Austria-Hungary,Researcher,1902,1995,natural causes,93
Q155822,Sophia of Prussia,Queen consort of Greece,Female,Germany,Politician,1870,1932,natural causes,62
Q155824,Juscelino Kubstchek,"Brazilian politician, 21st president of Brazil (1902-1976)",Male,Brazil,Politician,1902,1976,accident,74
Q155855,Karel Čapek,Czech writer,Male,Czechoslovakia,Artist,1890,1938,natural causes,48
Q155860,Andrey Vyshinsky,"Soviet politician, jurist and diplomat (1883-1954)",Male,Soviet Union,Politician,1883,1954,natural causes,71
Q155887,Luitzen Egbertus Jan Brouwer,Dutch mathematician and logician,Male,Kingdom of the Netherlands,Researcher,1881,1966,accident,85
Q156048,Pedro V of Portugal,King of Portugal (1837-1861),Male,Portugal,Politician,1837,1861,natural causes,24
Q156178,Leslie Howard,British actor,Male,United Kingdom; United Kingdom of Great Britain and Ireland,Artist,1893,1943,accident,50
Q156272,André Derain,French painter and engraver (1880-1954),Male,France,Artist,1880,1954,accident,74
Q156277,Jerzy Popiełuszko,catholic priest from Poland,Male,Poland,Religious figure,1947,1984,homicide,37
Q156300,Michael Kamen,"American film score composer, orchestral arranger, orchestral conductor, songwriter, and session musician",Male,United States of America,Artist,1948,2003,natural causes,55
Q156321,Jan Neruda,"Czech poet, theater reviewer, publicist, journalist and writer",Male,Czech Republic,Artist,1834,1891,natural causes,57
Q156333,J.B.S. Haldane,Geneticist and evolutionary biologist,Male,United Kingdom; India; British Raj,Researcher,1892,1964,natural causes,72
Q156473,Ferenc Szálasi,"Hungarian fascist politician, executed for war crimes (1897-1946)",Male,Hungary,Politician,1897,1946,capital punishment,49
Q156505,Georgios Papadopoulos,Greek soldier and junta leader (1919-1999),Male,Greece,Politician,1919,1999,natural causes,80
Q156511,Pierre Mauroy,86th Prime Minister of France (1928-2013),Male,France,Politician,1928,2013,natural causes,85
Q156532,Peter Graves,American actor,Male,United States of America,Artist,1926,2010,natural causes,84
Q156535,Gerry Mulligan,"American jazz baritone saxophonist, arranger and composer",Male,United States of America,Artist,1927,1996,natural causes,69
Q156552,Lynn Redgrave,British-American actress,Female,United States of America; United Kingdom,Artist,1943,2010,natural causes,67
Q156736,Eduardo Chillida,Spanish Basque sculptor,Male,Spain,Artist,1924,2002,natural causes,78
Q156749,Adolf Erik Nordenskiöld,"Finland-Swedish baron, geologist, mineralogist and Arctic explorer (1832-1901)",Male,Sweden; Grand Duchy of Finland,Researcher,1832,1901,natural causes,69
Q156769,Renzo Montagnani,Italian actor (1930-1997),Male,Italy; Kingdom of Italy,Artist,1930,1997,natural causes,67
Q156815,Mohammed Rafi,Indian singer,Male,India; British Raj,Artist,1924,1980,natural causes,56
Q156844,Getúlio Vargas,President of Brazil (1882-1954),Male,Brazil,Politician,1882,1954,suicide,72
Q156916,François Darlan,French admiral (1881-1942),Male,France,Politician,1881,1942,homicide,61
Q157052,Taishō,Emperor of Japan from 1912 until 1926,Male,Japan; Empire of Japan,Politician,1879,1926,natural causes,47
Q157068,Louis Mountbatten,British statesman and naval officer (1900-1979),Male,United Kingdom,Politician,1900,1979,homicide,79
Q157126,Ernst Happel,Austrian footballer and coach (1925-1992),Male,Austria,Athlete,1925,1992,natural causes,67
Q157131,Zoran Đinđić,Serbian politician (1952-2003),Male,Serbia and Montenegro,Artist,1952,2003,homicide,51
Q157194,Alberto Giacometti,Swiss sculptor and painter,Male,Switzerland; France,Artist,1901,1966,natural causes,65
Q157204,Milorad Pavić,Serbian writer,Male,Serbia,Researcher,1929,2009,natural causes,80
Q157250,Harry Kroto,British chemist,Male,United Kingdom,Researcher,1939,2016,natural causes,77
Q157280,Stepan Bandera,Far-right Ukrainian politician,Male,Austria-Hungary; Second Polish Republic,Politician,1909,1959,homicide,50
Q157282,Bronisław Geremek,Polish social historian and politician (1932-2008),Male,Poland,Researcher,1932,2008,accident,76
Q157303,Georges Perec,"French novelist, filmmaker, documentalist, and essayist",Male,France,Artist,1936,1982,natural causes,46
Q157309,Simone Weil,"French philosopher, social activist and Christian mystic",Female,France,Artist,1909,1943,natural causes,34
Q157322,Romain Gary,French writer and diplomat (1914-1980),Male,Poland; France; Russian Empire,Artist,1914,1980,suicide,66
Q157326,Miguel Delibes,Spanish writer,Male,Spain,Artist,1920,2010,natural causes,90
Q157610,Lovis Corinth,German painter (1858-1925),Male,Germany,Artist,1858,1925,natural causes,67
Q157615,Andrey Vlasov,Red Army General and Nazi collaborator,Male,Soviet Union; Russian Empire,Military personnel,1901,1946,unnatural death,45
Q157642,Vladimir Arnold,Russian mathematician – studied integrable systems and differential equations,Male,Russia; Soviet Union,Researcher,1937,2010,natural causes,73
Q157820,Sepp Herberger,German footballer and manager (1897-1977),Male,Germany; West Germany,Athlete,1897,1977,natural causes,80
Q157888,Marinus van der Lubbe,Dutch communist,Male,Kingdom of the Netherlands,Political activist; trade unionist,1909,1934,capital punishment,25
Q157921,Kurt Masur,German conductor,Male,Germany; German Democratic Republic,Teacher,1927,2015,natural causes,88
Q158050,Svetozar Gligorić,Serbian and Yugoslavian chess grandmaster,Male,Serbia,Athlete,1923,2012,natural causes,89
Q158143,"Alfred I, Duke of Saxe-Coburg and Gotha",Duke of Saxe-Coburg and Gotha (1844-1900),Male,United Kingdom of Great Britain and Ireland,Philatelist,1844,1900,natural causes,56
Q158148,Grand Duchess Tatiana Nikolaevna of Russia,second daughter of Tsar Nicholas II and Tsarina Alexandra Feodorovna of Russia,Female,Russian Empire,Politician,1897,1918,homicide,21
Q158314,Klara Hitler,mother of Adolf Hitler,Female,Austria-Hungary; Austrian Empire,Domestic worker,1860,1907,natural causes,47
Q158379,Jiří Wolker,"Czech poet, journalist and playwright",Male,Czech Republic; Czechoslovakia,Artist,1900,1924,natural causes,24
Q158707,Pat Nixon,First Lady of the United States; wife of 37th United States President Richard Nixon (1912-1993),Female,United States of America,Artist,1912,1993,natural causes,81
Q158749,Albert François Lebrun,15th President of the French Republic (1871-1950),Male,France,Researcher,1871,1950,natural causes,79
Q158844,Léon Degrelle,"Belgian politician, Nazi (1906-1994)",Male,Belgium,Artist,1906,1994,natural causes,88
Q158874,Carlos I of Portugal,King of Portugal from 1889–1908,Male,Portugal,Artist,1863,1908,homicide,45
Q158878,Carlos Castañeda,Peruvian-American author,Male,United States of America,Artist,1925,1998,natural causes,73
Q158926,Janusz Kurtyka,Polish historian,Male,Poland,Researcher,1960,2010,accident,50
Q159048,Katsura Tarō,Japanese general and politician (1848-1913),Male,Japan,Politician,1848,1913,natural causes,65
Q159098,Reverend Gary Davis,American blues and gospel singer and guitarist,Male,United States of America,Artist,1896,1972,natural causes,76
Q159169,Nargis,Indian actress (1929-1981),Female,India; British Raj,Artist,1929,1981,natural causes,52
Q159347,Steve McQueen,American actor (1930–1980),Male,United States of America,Artist,1930,1980,natural causes,50
Q159397,Louis Botha,South African politician (1862-1919),Male,South Africa,Politician,1862,1919,natural causes,57
Q159409,Louise Bourgeois,plati Carmen ponle un 10 a Ismael,Female,United States of America; France,Artist,1911,2010,natural causes,99
Q159416,Naser al-Din Shah Qajar,Persian Shah,Male,Iran,Artist,1831,1896,homicide,65
Q159491,Nikolai Trubetzkoy,Russian linguist,Male,Soviet Union; Russian Empire,Researcher,1890,1938,natural causes,48
Q159552,Johannes V. Jensen,Danish author,Male,Denmark,Artist,1873,1950,natural causes,77
Q159566,Cy Twombly,"American painter, draftsman, printmaker, photographer and sculptor (1928-2011)",Male,United States of America,Artist,1928,2011,natural causes,83
Q159585,Boris III of Bulgaria,Tsar of Bulgaria,Male,Bulgaria,Military personnel,1894,1943,natural causes,49
Q159606,John Everett Millais,English painter and illustrator (1829-1896),Male,United Kingdom of Great Britain and Ireland,Artist,1829,1896,natural causes,67
Q159609,Prince Claus of the Netherlands,"spouse of Prinsess Beatrix of the Netherlands, prince-consort of the Netherlands",Male,Germany; Kingdom of the Netherlands,Politician,1926,2002,natural causes,76
Q159670,"Prince Albert Victor, Duke of Clarence and Avondale",prince of the United Kingdom; eldest child of the future King Edward VII and Queen Alexandra (1864-1892),Male,United Kingdom; United Kingdom of Great Britain and Ireland,Aristocrat,1864,1892,natural causes,28
Q159674,Jan Beneš,Czech translator and writer,Male,Czech Republic,Artist,1936,2007,suicide,71
Q159694,Christian Dior,French fashion designer (1905-1957),Male,France,Businessperson,1905,1957,natural causes,52
Q159844,Wim Duisenberg,Dutch politician and economist,Male,Kingdom of the Netherlands,Researcher,1935,2005,accident,70
Q159976,Joseph Joachim,Hungarian musician,Male,Hungary,Artist,1831,1907,natural causes,76
Q160141,Chaïm Soutine,Russian-French painter (1893-1943),Male,France; Russian Empire,Artist,1893,1943,natural causes,50
Q160149,Mark Rothko,American painter of Latvian-Jewish descent (1903-1970),Male,United States of America,Artist,1903,1970,suicide,67
Q160318,Norodom Sihanouk,Cambodian king,Male,Cambodia,Artist,1922,2012,natural causes,90
Q160411,Marian Rejewski,Polish mathematician and cryptologist (1905–1980),Male,Poland,Researcher,1905,1980,natural causes,75
Q160422,Theo van Doesburg,"Dutch architect, painter, draughtsman and writer (1883-1931)",Male,Kingdom of the Netherlands,Artist,1883,1931,natural causes,48
Q160433,Gilbert Bécaud,"French singer, composer, pianist and actor",Male,France,Artist,1927,2001,natural causes,74
Q160448,László Moholy-Nagy,Hungarian artist (1895-1946),Male,Hungary; United States of America,Artist,1895,1946,natural causes,51
Q160478,Odysseas Elytis,Greek poet and art critic,Male,Greece,Artist,1911,1996,natural causes,85
Q160528,Burt Lancaster,American actor and producer (1913-1994),Male,United States of America,Artist,1913,1994,natural causes,81
Q160534,Jack Kerouac,American writer,Male,United States of America,Artist,1922,1969,natural causes,47
Q160554,Mohammad Ali Jinnah,Founder and 1st Governor General of Pakistan (1876-1948),Male,Pakistan; British Raj,Politician,1876,1948,natural causes,72
Q160640,Raymond Aron,"French philosopher, sociologist, journalist, and political scientist",Male,France,Researcher,1905,1983,natural causes,78
Q160702,José Raúl Capablanca,Cuban chess player,Male,Spain; Cuba,Athlete,1888,1942,natural causes,54
Q160717,Tom Lantos,U.S. Representative from California (1981–2008),Male,Hungary; United States of America,Politician,1928,2008,natural causes,80
Q160770,"Prince George, Duke of Kent",Royal Navy admiral (1902-1942),Male,United Kingdom,Military personnel,1902,1942,accident,40
Q160847,Hideki Tojo,Japanese prime minister and general,Male,Japan,Politician,1884,1948,capital punishment,64
Q160984,Princess Joséphine-Charlotte of Belgium,Grand Duchess of Luxembourg (1927-2005),Female,Belgium,Politician,1927,2005,natural causes,78
Q161154,Lola Montez,Irish dancer and actress,Female,Ireland,Artist,1821,1861,natural causes,40
Q161399,Shahbaz Bhatti,"Minister for Minorities Affairs, Pakistan (1968-2011)",Male,Pakistan,Politician,1968,2011,homicide,43
Q161672,Patrice Lumumba,"Congolese Prime Minister, executed by belgian, phostumous national hero (1925-1961)",Male,Belgium; Democratic Republic of the Congo; Belgian Congo,Politician,1925,1961,homicide,36
Q161805,Champion Jack Dupree,American blues pianist,Male,United States of America,Artist,1910,1992,natural causes,82
Q162005,Paul G. Allen,"American inventor, investor and philanthropist",Male,United States of America,Researcher,1953,2018,natural causes,65
Q162112,Norman Bethune,"Canadian physician, medical innovator and humanitarian",Male,Canada,Teacher,1890,1939,natural causes,49
Q162136,Jakob Ejersbo,Danish writer and journalist,Male,Denmark,Artist,1968,2008,natural causes,40
Q162269,Jefferson Davis,President of the Confederate States (1808-1889),Male,United States of America; United States of America; Confederate States of America,Artist,1808,1889,natural causes,81
Q162306,Birendra of Nepal,former king of Nepal,Male,Nepal,Monarch,1945,2001,patricide,56
Q162389,Tony Curtis,American film actor (1925-2010),Male,United States of America,Artist,1925,2010,natural causes,85
Q162639,Lew Hoad,Australian tennis player,Male,Australia,Athlete,1934,1994,natural causes,60
Q162651,Giorgio Perlasca,Italian self-appointed Spanish diplomat in Hungary who saved 5218 Jews from the Holocaust,Male,Italy; Kingdom of Italy,Businessperson,1910,1992,natural causes,82
Q162655,József Mindszenty,"Prince Primate, Archbishop of Esztergom, cardinal, and leader of the Catholic Church in Hungary",Male,Hungary,Religious figure,1892,1975,natural causes,83
Q162667,Glen Campbell,"American musician, songwriter, actor (1936-2017)",Male,United States of America,Artist,1936,2017,natural causes,81
Q162676,Alexander Marinesko,Soviet naval officer,Male,Soviet Union; Russian Empire,Submariner; naval officer,1913,1963,natural causes,50
Q162708,Jean-Bedel Bokassa,Central African head of state (1921-1996),Male,France; Central African Republic; Central African Empire,Politician,1921,1996,natural causes,75
Q162821,Richard Hickox,English conductor,Male,United Kingdom,Conductor; choir director,1948,2008,natural causes,60
Q163019,Chip Reese,American poker player,Male,United States of America,Athlete,1951,2007,natural causes,56
